Text,Date,Sentiment,Company
  GSFC breaks a Bullish Flag pattern; Here is why the stock is likely to surpass record high soon,2023-05-18,1,gsfc
"  Hot Stocks | Here is why you should buy IDBI Bank, GMDC, & sell ACC for short term",2023-05-18,0,idbi
  Daily Voice | 'Financial services sector to drive double digit market growth',2023-05-18,1,
"  Closing Bell: Nifty ends below 18,150, Sensex down 129 points; banks outperform",2023-05-18,2,
"  Buzzing Stocks: SBI, HDFC Bank, JSW Steel, Thermax, Jindal Stainless & others in news today",2023-05-18,1,jindal
  Cash Market | Karur Vyasa bucks the market trend,2023-05-18,0,karur
  Cash Market | Trendline resistance breakout to propel price higher in Escorts,2023-05-18,1,escorts
  Cash Market | The price action in Maruti shows a breakout-pullback pattern,2023-05-18,1,action
  Options Trade | An earning-based non-directional options strategy in State Bank of India,2023-05-18,1,state
  Currency Options | A low-risk high probability options strategy in currency pair USDINR,2023-05-18,2,
  Commodity Future | A U-shaped bottom reversal in Zinc,2023-05-18,0,
Fed's Logan indicates support for further rate hike,2023-05-18,0,
"Stock Radar: Buy Mastek for a target of Rs 2200 in 2-3 months, says Vaishali Parekh of Prabhudas Lilladher Pvt. Ltd",2023-05-18,1,mastek
Market Trading Guide:  KRBL among 5 stock recommendations for Friday,2023-05-18,0,krbl
Sebi levies Rs 50 lakh fine on 10 entities for indulging in non-genuine trades,2023-05-18,0,
"India-focused offshore funds, ETFs inflow drop 9% to $803 million in Mar quarter: Report",2023-05-18,2,
"These 5 midcap stocks touch their new 52-week highs, gaining up to 25% in a month",2023-05-18,1,
"Nasdaq jumps as growth stocks back in play, debt ceiling deal optimism prevails",2023-05-18,1,
AMFI categorisation review may see 8 stocks entering large- cap club: Nuvama,2023-05-18,1,
Sebi proposes to tweak 'unpublished price sensitive information' definition to bring uniformity,2023-05-18,0,
Top 7 tax-saving MF schemes with their prized stocks to boast of,2023-05-18,0,
Oil prices dip 1% as strong US economic data boosts dollar,2023-05-18,2,
Nifty charts lack strength to sustain the highs. What should traders do on Friday,2023-05-18,0,
Sebi issues Rs 5.35-cr demand notice to Mehul Choksi,2023-05-18,0,
ITC announces Rs 9.50 per share dividend; sets May 30 as record date,2023-05-18,0,itc
"Investors poorer by Rs 1.35 lakh crore as Sensex falls for third day, Nifty below 18,150",2023-05-18,2,
"Sensex ends 129 pts down, Nifty below 18,150; SBI, ITC shed 2% each",2023-05-18,2,itc
Restaurant Brand Asia shares hit 20% upper circuit amid Everstone's stake sale report,2023-05-18,1,brand
"Kotak Equities initiates coverage on KFin Technologies, sees 18% upside. Here's why",2023-05-18,1,kfin
Quarterly Turnaround! These 8 smallcap stocks surged up to 100% in a year,2023-05-18,1,
"Dented by lack of summer! 3 white good stocks where analysts are very bullish, 2 not so bullish",2023-05-18,0,
Value vs growth style in MFs: Importance of portfolio characteristics,2023-05-18,0,
Japan's Nikkei closes at 20-mth high spurred by chipmakers' investment plans,2023-05-18,1,
"Chart Check: IndusInd Bank may hit new 52-week high, factors that make an attractive buy",2023-05-18,1,indusind
Honeywell Automation shares soar 9% on strong Q4 earnings,2023-05-18,1,honeywell
"Q4 results impact: Jindal Stainless, Jindal Saw shares rally up to 13%",2023-05-18,1,jindal
Surfing the internet! How domestic fund houses played with new-age stocks in April,2023-05-18,0,
"SBI Q4 results today: Predictions, technical outlook and how the stock may react",2023-05-18,1,sbi
"Hot Stocks: Brokerages on REC, Devyani International, Thermax, Jubilant Food and Oberoi Realty",2023-05-18,0,oberoi
Vedanta board to consider first interim dividend of FY24 next week,2023-05-18,0,vedanta
"Fundamental Radar: MGL is the cheapest CGD stock with an attractive valuation, says Abhijeet Bora",2023-05-18,0,mgl
"Sensex gains over 300 points, Nifty nears 18,300; Jindal Saw surges 7%",2023-05-18,1,jindal
"Sensex jumps 400 points, Nifty near 18,300 on US debt ceiling optimism",2023-05-18,1,
"Buy or Sell: Stock ideas by experts for May 18, 2023",2023-05-18,2,
"Stocks in focus: NHPC, JSW Steel and more",2023-05-18,1,jsw
Stocks to buy today: 9 short-term trading ideas by experts for 18 May 2023,2023-05-18,1,
Profit booking likely in auto giant as diversified major goes bullish,2023-05-18,1,
At multi-year highs: HAL among 6 stocks that gave 5-year breakouts,2023-05-18,1,hal
Positive Breakout: These 4 stocks crossed above their 200 DMAs,2023-05-18,1,
Golden Crossovers: These 4 stocks signal further bullishness,2023-05-18,1,golden
Market regulatory Sebi proposes new expense slabs for mutual funds,2023-05-18,0,
Cracking the whip: Stricter rules against suspicious trading on cards,2023-05-18,0,
Market regulator Sebi slams India Inc on price-sensitive disclosures,2023-05-18,0,
Varun Beverages part of trillion-rupee club; growth strong across regions,2023-05-18,1,varun
Margin expansion ahead for Colgate; brokerages await demand revival signs,2023-05-18,0,
"Manyavar's OFS fully subscribed, garners nearly 1.4 times more bids",2023-05-18,1,
"Sensex ends lower for third straight day, slips 129 pts; SBI, ITC dip 2%",2023-05-18,2,itc
Thermax declines 7% as investors book profit post March quarter earnings,2023-05-18,1,thermax
SBI Q4 Results: Buy May call option if stock holds Rs 590-mark,2023-05-18,1,sbi
"SBI Q4 results: Profit rises 83% YoY to Rs 16,695 crore, beats estimate",2023-05-18,1,sbi
"Tilaknagar Industries surges 14%, hits 52-week high on healthy Q4 results",2023-05-18,1,tilaknagar
"AU Small Finance Bank joins Rs 50,000 cr m-cap club as stock hits new high",2023-05-18,1,au
"Subsidy Booster: GNFC, Chambal, GSFC eye up to 11% gain amid bullish bias",2023-05-18,1,gsfc
Stock of this capital goods company has zoomed over 100% since April,2023-05-18,1,
Jindal Saw hits new high on strong Q4 results; zooms 91% thus far in 2023,2023-05-18,1,jindal
Jubilant FoodWorks dips 5% on disappointing March quarter results,2023-05-18,2,jubilant
Sebi imposes Rs 55 lakh on 11 entities for indulging in non-genuine trade,2023-05-18,0,
'It's difficult not to be positive on Indian equities',2023-05-18,1,
"Stocks to Watch today, May 18: HDFC Bk, Vedant Fashions, MM Forgings, NDTV",2023-05-18,1,hdfc
  Sebi moots linking SCORES with ODR for quick resolution of investor grievances,2023-05-19,0,quick
"  Sensex, Bankex derivative contracts witness record Rs 528 crore turnover",2023-05-19,1,
"  NTPC Q4 results: Net profit down 6% at Rs 4,871 crore",2023-05-19,2,ntpc
  InterGlobe Aviation shares settle marginally lower,2023-05-19,2,interglobe
"  Power Grid Q4 earnings: Consolidated net profit rises 4% to Rs 4,320 crore",2023-05-19,1,consolidated
"  Business in the Week Ahead (May 22-26, 2023)",2023-05-19,1,
  SEBI mandates prominent risk disclosures empowering derivatives traders and investors,2023-05-19,0,
  Nexus Select Trust REIT stock climbs over 4% in debut trade,2023-05-19,1,
"  The Reading List: May 19, 2023",2023-05-19,1,
"  Technical View | Nifty forms Hammer pattern, indicates potential trend reversal towards 18,300-18,400 area",2023-05-19,0,
  Gainers & Losers: 10 stocks that moved the most on May 19,2023-05-19,2,
  LIVE: Analyzing the impact of SEBI’s Consultation Paper on Uniformity of TER,2023-05-19,0,
"  JSW Steel Q4 earnings: Net profit rises 13% to Rs 3,664 crore",2023-05-19,1,steel
"  Taking Stock: Market gains on late buying; Sensex up 298 points, Nifty above 18,200",2023-05-19,1,
  LIVE: Rebound Seen In Nifty & Sensex; Indigo & Bata in focus | Closing Bell,2023-05-19,1,bata
"  Divi's Labs Preview: Unfavourable base, elevated input costs to turn Q4 a sour pill",2023-05-19,1,divi's
"  Chris Wood adds Axis Bank, Thermax to portfolio, increases L&T's weight",2023-05-19,0,thermax
  Power Grid falls ahead of March quarter earnings; smart metering biz and capex guidance in focus,2023-05-19,2,
  Moneycontrol Pro Panorama | Dancing elephants and awkward valuations,2023-05-19,0,
"  NTPC slips ahead of Q4 result; capacity addition, monetisation timeline in focus",2023-05-19,2,ntpc
  Why Jubilant Foodworks is better off without a bite of Burger King,2023-05-19,1,jubilant
  JSW Steel shares drop on prediction of profit shrinkage ahead of March quarter earnings,2023-05-19,2,steel
  Adani stocks lose $10 billion in value as MSCI exclusion weighs,2023-05-19,2,adani
"  Blackstone Sr MD Asheesh Mohta On The Landmark Nexus REIT IPO, M&A Strategy, Realty Outlook & More",2023-05-19,1,landmark
  Federal Bank gets Overweight tag by JPMorgan with Rs 150 target price; Here's why,2023-05-19,1,
"  SC upholds Tata Motors' disqualification by BEST from electric bus tender, junks plea",2023-05-19,1,tata
  LT Foods climbs 5% higher as Q4 net profit jumps 79% YoY,2023-05-19,1,lt
"  SEBI’s new proposal on MF TER an alphabet soup, AMC stocks mixed",2023-05-19,0,
"  F&O Manual: Bears create multiple hurdles beyond 18,150; IT stocks shine",2023-05-19,1,
  Ramco Cements climbs 5% after Q4 profit zooms 27%,2023-05-19,1,ramco
  GR Infraprojects soars 9% on strong fourth-quarter earnings,2023-05-19,1,
"  Tata Elxsi slips after Q4 revenue miss, margin drop",2023-05-19,2,tata
"  Gland Pharma plunges to 52-week low as Q4 net profit slumps 72.5%, revenue drops 29%",2023-05-19,2,gland
  Nexus Select Trust lists at 3% premium on expected lines,2023-05-19,1,
"  IndiGo slips in the red in early trade despite strong Q4 show, upbeat brokerage views",2023-05-19,2,indigo
  Daily Voice | Scope of early interest rate cut by RBI low: Azeem Ahmad of Waterfield Advisors,2023-05-19,0,
  China’s shaky recovery and how it impacts Indian investors,2023-05-19,1,
  Nazara Tech up 2% as subsidiary raises $28 million for strategic acquisitions,2023-05-19,0,nazara
"  With inflation being reined in, a recovery in the markets is expected in the second half of FY24",2023-05-19,1,
  Asian shares mixed as China growth worries crimp US debt ceiling optimism,2023-05-19,1,
"  Why ‘shadow banks’ deserve better - voice, regulations and financial supervision",2023-05-19,1,
"  Zydus Life posts decline in Q4 net profit on one-time loss, yet brokerages remain upbeat",2023-05-19,2,zydus
"  Chart of the Day: Term premium has shrunk, a sign of many things",2023-05-19,2,
"  Trade Spotlight | How to trade in KRBL, HEG, Poonawalla Fincorp today",2023-05-19,1,poonawalla
  SBI beats estimates with 83% profit jump | Check out what brokerages say,2023-05-19,1,sbi
"  Against regulations, AIF-I and AIF-II funds may be borrowing largely for investing: Sebi paper",2023-05-19,0,
"  Hot Stocks | Returns up to 25% possible in Finolex Industries, AU Small Finance Bank, Craftsman Automation in short term, here's why",2023-05-19,1,au
"  Closing Bell: Nifty ends at 18,200, Sensex up 298 pts; IT stocks outshine, pharma drags",2023-05-19,2,
  Market regulator Sebi proposes four key revamps: Top takeaways,2023-05-19,0,
"  Buzzing Stocks: Pfizer, Rail Vikas Nigam, United Spirits, Bata, IndiGo & others in focus today",2023-05-19,1,rail
  Sebi imposes Rs 55 lakh on 11 entities for indulging in non-genuine trade,2023-05-19,0,
  Sebi moots regulatory framework to deal with unexplained suspicious trading pattern,2023-05-19,0,
  Sebi proposes new framework for AIFs to strengthen corporate governance rules,2023-05-19,0,
  Sebi mulls streamlining regulatory framework for Foreign Venture Capital Investors registration,2023-05-19,0,
"  Oil prices fall on strong US dollar, sticky inflation",2023-05-19,2,
  Cash Market | Jindal Stainless surge post result points to higher targets,2023-05-19,1,jindal
  Futures Trade | A bearish engulfing at the top of the rally suggests profit booking in Godrej Consumer,2023-05-19,1,godrej
  Futures Trade | Divis Lab displays bearishness around the falling trendline and 200-day moving average,2023-05-19,2,
  Options Trade | An earning-based non-directional options strategy in NTPC,2023-05-19,1,ntpc
  Commodity Futures | A symmetrical triangle breakout in Aluminium,2023-05-19,1,
  Sebi proposes uniform total expense ratio for mutual funds,2023-05-19,0,
"JSW Steel board approves plans to raise up to Rs 17,000 cr; $1 bn from international markets",2023-05-19,1,steel
"BSE, NSE remove NDTV from ASM framework from Monday",2023-05-19,0,
"6 financial services stocks hit a new 52-week high, gaining up to 45% in a month",2023-05-19,1,
"Republican says US debt-ceiling talks paused, White House says deal still possible",2023-05-19,0,
Yellen told bank CEOs more mergers may be necessary: News report,2023-05-19,1,
"Powell signals a June pause, says Fed can afford to watch data",2023-05-19,1,
This smallcap stock is likely to be the next F&O exclusion contender,2023-05-19,1,
Sebi introduces risk disclosure framework for individual traders in equity derivative segment,2023-05-19,0,
"ECB needs to keep interest rates 'sustainably high' to combat inflation, says Lagarde",2023-05-19,0,
Morgan Stanley CEO Gorman expects bank to appoint successor in 12 months,2023-05-19,1,
Wall St edges higher ahead of Powell comments; hopes of debt ceiling deal linger,2023-05-19,1,
Delhivery Q4 Results: Loss widens to Rs 159 crore; revenue falls 10%,2023-05-19,2,delhivery
Top 7 hybrid mutual funds with over 15% gains in a year,2023-05-19,1,hybrid
"Jefferies’ Chris Wood adds Axis Bank, midcap stock to India portfolio",2023-05-19,1,
Zomato CEO Deepinder Goyal confident of turning entire biz profitable within four quarters,2023-05-19,1,goyal
Deep Dive: 10-year data of top 500 cos shows liquidity improvement on D-Street,2023-05-19,0,deep
Fag-end buying drives Sensex 298 pts higher on hopes of US debt ceiling deal,2023-05-19,1,
"Fag-end buying drives Sensex 298 pts higher; Nifty above 18,200",2023-05-19,1,
Adani Group stocks rise post SC panel report; here’s why D-Street bulls are dancing,2023-05-19,1,adani
"LIC earns Rs 2,940 crore as dividend income from ITC",2023-05-19,0,lic
"Some entities profited from Adani stock crash, retail lost Rs 3,700 crore: Sebi probe",2023-05-19,2,adani
Adani stocks lose $10 billion in value as MSCI exclusion weighs,2023-05-19,2,adani
This defence PSU stock nearly tripled investor wealth in 5 years,2023-05-19,2,
​These 8 stocks with over 10% profit margin deliver multibagger returns in 1 year,2023-05-19,0,
5 logistics & transportation companies with 'strong buy' and 'buy' ratings that can offer up to 48% returns,2023-05-19,1,
"Sebi’s new proposal may lead to Rs 1,400 crore blow to mutual fund houses",2023-05-19,0,
Nazara Technologies shares jump 9%. Here's why,2023-05-19,1,nazara
"SBI’s Rs 50,000 crore FY23 PAT is first ever by any bank. Know what brokerages say",2023-05-19,1,
Gland Pharma shares hit 20% lower circuit after disappointing Q4 results,2023-05-19,2,gland
"Hot Stocks: Brokerages on ITC, SBI, Container Corp, InterGlobe Aviation and Bharti Airtel",2023-05-19,1,bharti
Nexus Select Trust REIT shares list at 3% premium over issue price,2023-05-19,1,
"Sensex rises over 150 points, Nifty above 18,150; Gland Pharma tanks 13%",2023-05-19,1,gland
Stocks to buy today: 6 short-term trading ideas by experts for 19 May 2023,2023-05-19,1,
"Sensex rises 150 points, Nifty near 18,200 on hopes of US debt ceiling deal",2023-05-19,1,
Mining giant stares at downside as electronics Navratna goes bullish,2023-05-19,1,electronics
"Buy or Sell: Stock ideas by experts for May 19, 2023",2023-05-19,2,
ITC's stock rally has more legs; analysts remain positive after strong Q4,2023-05-19,1,
"Sebi mandates risk disclosures for F&O trades, to protect retail investor",2023-05-19,0,
"In MFs' trading expense revamp, AMCs, brokerages see Rs 3.5k-cr blow",2023-05-19,1,
Adani-Hindenburg: SC panel urges centralised database of unclaimed property,2023-05-19,2,
"Sebi's proposal on TER to curb mis-selling, bring in transparency",2023-05-19,2,
