,Text,Date,Sentiment
1666,"Sensex jumps 249 pts on late buying, Nifty tops 18,400; Airtel, ICICI lead",2022-11-15 00:00:00,1
1667,"Stocks to Watch: Fusion MicroFinance, Srei, IRCTC, Apollo Tyres, LTI, Paytm",2022-11-15 00:00:00,1
1668,Firms pre-filing for IPOs may get to market to institutional investors,2022-11-14 00:00:00,0
1669,"Kaynes Tech IPO subscribed 34x, Keystone receives 8% bid on Day 1 & more",2022-11-14 00:00:00,1
1670,Markets follow Asian peers to end in red; Sensex ends 170 points lower,2022-11-14 00:00:00,-1
1671,LIC has edge over private insurers: Gains market share in FY23,2022-11-14 00:00:00,1
1672,Sebi forms detailed regulatory framework for online bond platform providers,2022-11-14 00:00:00,0
1673,"Ambuja Cements rallies 5%, hits all-time high in a range-bound market",2022-11-14 00:00:00,1
1674,"Hospital stocks gain in tepid mkt; Krishna Institute, Fortis rise up to 11%",2022-11-14 00:00:00,1
1675,Here's why analysts are positive on Keystone Realtors' Rs 635-crore IPO,2022-11-14 00:00:00,1
1676,Stock of this auto ancillary company has doubled in just 5 months,2022-11-14 00:00:00,1
1677,"Indian stocks cement haven status, set to extend lead over world peers",2022-11-14 00:00:00,1
1678,Cochin Shipyard soars 13% in 2 days on healthy order book,2022-11-14 00:00:00,1
1679,"LIC shares surge 9% as profit soars 11-fold in Q2 to Rs 15,952 crore",2022-11-14 00:00:00,1
1680,"Aurobindo Pharma slips 7%, hits over 2-year low on weak Q2 results",2022-11-14 00:00:00,-1
1681,"Sensex falls 171 pts, Nifty holds 18,300; Dr.Reddy's down 4%, LIC jumps 6%",2022-11-14 00:00:00,-1
1682,"Stocks to Watch: Hinduja Group, RIL, SBI, LIC, M&M, Hindalco, KRBL, NDTV",2022-11-14 00:00:00,1
1683,"Domestic investor holding in listed stocks hits new high, shows data",2022-11-14 00:00:00,1
1684,"ACC, UltraTech Cement, Ramco: Here's how cement stocks look on the charts",2022-11-11 00:00:00,0
1685,Analysts see more legs to the market rally amid intermittent corrections,2022-11-11 00:00:00,1
1686,"Sensex leaps 1,181 pts, Nifty holds 18350 amid global rally; HDFC duo up 6%",2022-11-11 00:00:00,1
1687,"Stocks to watch: M&M, Eicher Motors, Zomato, Adani Green, Alkem Labs, JSPL",2022-11-11 00:00:00,1
1688,"Lighthouse India Fund, two individual investors offload stake in Nykaa",2022-11-10 00:00:00,1
1689,Sebi seeks to protect public shareholders' interests during CIRP,2022-11-10 00:00:00,0
1690,Inflows to MF SIPs cross Rs 13K crore in October for the first time,2022-11-10 00:00:00,1
1691,SC upholds Bombay HC order quashing property tax opposed by developers,2022-11-10 00:00:00,0
1692,Debt securities rules: Sebi issues circular for disclosing payment of fees,2022-11-10 00:00:00,0
1693,"Inflows in mutual fund SIPs at record all-time high of Rs 13,040 cr in Oct",2022-11-10 00:00:00,1
1694,NSE alerts investors against guaranteed returns investment plans,2022-11-10 00:00:00,0
1695,Neuland Labs hits 20% upper circuit after solid Q2; stock at 10-month high,2022-11-10 00:00:00,1
1696,"TeamLease Services plunges 18%, hits two-year low on margin concerns",2022-11-10 00:00:00,-1
1697,Stock of this hospital company has zoomed 115% from its May 2022 low,2022-11-10 00:00:00,1
1698,Ramco Cements tumbles 14% in two days on weak Q2 results,2022-11-10 00:00:00,-1
1699,Aurobindo Pharma slumps 6% amid reports of Sarath Reddy's arrest by ED,2022-11-10 00:00:00,-1
1700,Nykaa tumbles 7% on heavy volumes; stock trades ex-bonus for 5:1 issue,2022-11-10 00:00:00,-1
1701,Tata Motors slips 5% on Q2 earnings miss; brokerages divided on outlook,2022-11-10 00:00:00,-1
1702,Axis Bank dips nearly 4% as govt initiates SUUTI's 1.55% stake sale via OFS,2022-11-10 00:00:00,1
1703,Financial market regulators may rebuff EU counterpart's auditing demands,2022-11-10 00:00:00,1
1704,"Sensex dips 420 pts on weak global cues; Aurobindo Pharma down 12%, TaMo 5%",2022-11-10 00:00:00,-1
1705,"Stocks to watch: Adani Green, Tata Motors, M&M, Zomato, JSPL, Bharat Forge",2022-11-10 00:00:00,1
1706,Sensex snaps 2-day winning run amid weak global markets; ITC bucks trend,2022-11-10 00:00:00,-1
1707,"1.77 million new Demat accounts added in Oct, second-lowest this year",2022-11-10 00:00:00,-1
1708,"Separate MII functions into three verticals, recommends Sebi expert panel",2022-11-09 00:00:00,0
1709,AUM of commodities under warehousing financing show pick-up in FY23: NCML,2022-11-09 00:00:00,1
1710,CBDC bond trades surge; volumes jump double-fold in second week,2022-11-09 00:00:00,1
1711,Sebi proposes framework to address risks linked with cloud-based solutions,2022-11-09 00:00:00,0
1712,Ceat surges 16% from day's low post Q2 results; MRF skids 8% on muted show,2022-11-09 00:00:00,1
1713,Nykaa to turn ex-date on Thursday for 5:1 bonus issue; stock sheds 4%,2022-11-09 00:00:00,-1
1714,"Nifty PSU Bank soars 26% in a month; BOI, Canara Bank, UBI rally 55%",2022-11-09 00:00:00,1
1715,Hindalco drops 5% as arm Novelis Q2 profit slides 23% YoY; Ebitda down 8%,2022-11-09 00:00:00,-1
1716,"Nifty Bank index headed to 44,000 level; Bandhan Bank remains a risky bet",2022-11-09 00:00:00,1
1717,Stock of this visa service provider has zoomed over 300% so far in 2022,2022-11-09 00:00:00,1
1718,"Indigo Paints drops 10%, hits new low after 4% equity changes hands on BSE",2022-11-09 00:00:00,-1
1719,"PI Industries surges 8%, hits all-time high on strong Q2 revenue growth",2022-11-09 00:00:00,1
1720,Brokerages downgrade Divi's Labs post Q2 letdown; stock falls 11% in 2 days,2022-11-09 00:00:00,-1
1721,NSE to move away from non-core business areas: New MD & CEO Chauhan,2022-11-09 00:00:00,1
1722,"Sensex gyrates 537 points, ends 152 pts down; Nifty PSU Bank index rises 4%",2022-11-09 00:00:00,1
1723,"Stocks to watch: Tata Motors, Coal India, Paytm, Sun Pharma, GCPL, VST Inds",2022-11-09 00:00:00,1
1724,Measuring worth: Front-row seats to high return-on-equity stocks,2022-11-08 00:00:00,0
1725,"Near-term growth concerns, further price cuts to cap returns for Marico",2022-11-08 00:00:00,1
1726,"MSCI India index rebalancing could stoke Rs 13,000-crore churn",2022-11-08 00:00:00,0
1727,"Financial markets closed today for holiday, to resume trading on Nov 9",2022-11-08 00:00:00,1
1728,Nodal central counterparty seen as a solution to ESMA-RBI tussle,2022-11-07 00:00:00,1
1729,M&A recovery: Kotak Mahindra Bank plans to hire 20 investment bankers,2022-11-07 00:00:00,1
1730,"All eyes on Buffett, Son India stakes as Rs 1.15-trillion lock-ups end",2022-11-07 00:00:00,1
1731,Sebi holds settlement hearing over probe in 2021 trading halt at NSE,2022-11-07 00:00:00,0
1732,Select segments within PSU theme could outperform amid economic uptick,2022-11-07 00:00:00,0
1733,LIC drives new business premiums of life insurers up 15% YoY in October,2022-11-07 00:00:00,1
1734,Britannia stock jumps 10%; NSE H1FY23 consolidated PAT jumps 53%,2022-11-07 00:00:00,1
1735,JK Lakshmi Cement soars 15% in 2 days on hopes of margin improvement ahead,2022-11-07 00:00:00,1
1736,Stock of this state-run shipbuilder has zoomed nearly 100% in last 6 weeks,2022-11-07 00:00:00,1
1737,Marico slips 7% after profit drops 3% YoY to Rs 307 crore in Q2FY23,2022-11-07 00:00:00,-1
1738,"Q2 Impact: SBI, BoB may see another 25% upside, UCO Bank 50%, hint charts",2022-11-07 00:00:00,1
1739,"Strong Q2 results drive earnings, target price upgrades for SBI, BoB",2022-11-07 00:00:00,1
1740,Adani Enterprises storms into top-10 most-valued firms club; stock soars 3%,2022-11-07 00:00:00,1
1741,Britannia zooms 10% on robust Q2 revenue growth; enters Rs 1 trn m-cap club,2022-11-07 00:00:00,1
1742,"SBI soars 5%, hits new high on strong Q2; brokerages retain 'Buy' on stock",2022-11-07 00:00:00,1
1743,"Sensex ends subdued day 235 pts up, Nifty swings above 18,200; SBI leaps 3%",2022-11-07 00:00:00,1
1744,"Stocks to watch: SBI, DRL, Britannia, Coal India, Divi's Lab, Paytm, ABFRL",2022-11-07 00:00:00,1
1745,"Street signs: Nifty may scale Mt 19K, grey market premium, and more",2022-11-07 00:00:00,1
1746,The bogey of Oct Effect: 'Month of market crashes' spooks trading community,2022-11-07 00:00:00,1
1747,Fund Pick: SBI Conservative Hybrid Fund is a consistent outperformer,2022-11-07 00:00:00,1
1748,"FPIs turn net buyers; invest Rs 15,280 cr in equities in first week of Nov",2022-11-06 00:00:00,0
1749,Govt bond trading volumes drop 25% in October as uncertainty builds,2022-11-06 00:00:00,-1
1750,Mcap of 7 of top-10 most valued firms rises Rs 1.33 trn; Reliance leads,2022-11-06 00:00:00,1
1751,Sebi closes 107 cases under settlement mechanism in FY22; collects Rs 59 cr,2022-11-06 00:00:00,1
1752,"Earnings, global cues to guide markets in holiday-shortened week: Analysts",2022-11-06 00:00:00,0
1753,Indices eke out gains to end week in green; Sensex gains 113 points,2022-11-04 00:00:00,1
1754,Investors pile into cash at fastest rate since Covid-19 crisis: BofA,2022-11-04 00:00:00,0
1755,ESMA-Indian regulators logjam: European banks' loss may aid US peers,2022-11-04 00:00:00,0
1756,"Markets settle higher after two days of fall, Sensex climbs 113.95 points",2022-11-04 00:00:00,-1
1757,This bank stock has zoomed over 50% in 3 days on robust Q2 results,2022-11-04 00:00:00,1
1758,Adani Enterprises nears record high after strong Q2FY23; stock surges 5%,2022-11-04 00:00:00,1
1759,"IEX's total trade volume dips 13% to 7,972 million units in October",2022-11-04 00:00:00,-1
1760,"Rail Vikas Nigam, RITES touch all-time highs; zoom up to 62% in 3 months",2022-11-04 00:00:00,1
1761,"Raymond, Siyaram Silk clock stellar run on strong Q2; eye up to 30% upside",2022-11-04 00:00:00,1
1762,Bank of Baroda Q2 results preview: Here's what key brokerages expect,2022-11-04 00:00:00,0
1763,"Pakistan stock market attractive on valuation, dividend yield: Chris Wood",2022-11-04 00:00:00,0
1764,Hero MotoCorp shares fall over 2.5% after Q2 earnings announcement,2022-11-04 00:00:00,-1
1765,Vedanta hits 5-month high; rallies 16% in four days on heavy volumes,2022-11-04 00:00:00,1
1766,"SBI Q2 PAT may rise up to 98% QoQ, asset quality could improve: Analysts",2022-11-04 00:00:00,1
1767,"HPCL slips 4%, nears 52-week low on net loss in September quarter",2022-11-04 00:00:00,-1
1768,Amara Raja Batteries soars 10% amid heavy volumes on strong Q2 results,2022-11-04 00:00:00,1
1769,ESMA withdraws recognition granted to Indian clearing corporations,2022-11-04 00:00:00,1
1770,"Fag-end buying lifts Sensex 114 pts, Nifty above 18,100; Metal index up 4%",2022-11-04 00:00:00,1
1771,"Stocks to Watch: Adani Enterprises, Vi, Hero Moto, Amara Raja, Blue Star",2022-11-04 00:00:00,1
1772,"Indian firms outpace parent companies in valuations, shows data",2022-11-03 00:00:00,0
1773,Investors shed $7 billion off Credit Suisse Saudi backer over stake deal,2022-11-03 00:00:00,-1
1774,"Bond yields spike, tracking US peers on Fed's hawkish monetary policy tone",2022-11-03 00:00:00,-1
1775,SBI gains 2% to hit a new high ahead of Q2FY23 results,2022-11-03 00:00:00,1
1776,Cochin Shipyard hits new high after a 5-year gap; zooms 96% in 4 months,2022-11-03 00:00:00,1
1777,"GNFC, Deepak Fertilisers can soar up to 35%, hint charts; avoid Chambal",2022-11-03 00:00:00,1
1778,Geopolitical situation a bigger worry for markets than rate hikes: Analysts,2022-11-03 00:00:00,0
1779,Stock of this pharma company has zoomed nearly 90% in last four months,2022-11-03 00:00:00,1
1780,The growing clout of finfluencers is putting Sebi regulations to test,2022-11-03 00:00:00,0
1781,"Relaxo Footwears tanks 7%, hits 52-week low on weak Q2 performance",2022-11-03 00:00:00,-1
1782,"Varun Beverages soars 12% in 3 days, nears record high on strong Q3 results",2022-11-03 00:00:00,1
1783,M&M Financial Services surges 9% on healthy business growth in Q2FY23,2022-11-03 00:00:00,1
1784,"Sensex recoups 350pts from day's low, ends flat; Nifty holds 18K; SBI up 2%",2022-11-03 00:00:00,-1
1785,"Stocks to Watch: Wipro, Dalmia Bharat, JK Cement, HDFC, Rail Vikas Nigam",2022-11-03 00:00:00,1
1786,Sebi's refund to Sahara investors reach Rs 138 crore since 2012,2022-11-02 00:00:00,1
1787,"Despite buoyancy in market, stock trading activity declines in October",2022-11-02 00:00:00,0
1788,Markets snap 4-day rally; Bharti Airtel slumps 3.05% on profit-booking,2022-11-02 00:00:00,-1
1789,"Sebi pegs dues worth Rs 67,228 cr as 'difficult to recover': Annual report",2022-11-02 00:00:00,0
1790,Stock of this IT enabled services company has zoomed 73% in 11 trading days,2022-11-02 00:00:00,1
1791,"Amid heavy sell-off, FPIs dump 30 mn Paytm shares in less than a year",2022-11-02 00:00:00,-1
1792,ITC hits new high in a subdued market; zooms 63% thus far in 2022,2022-11-02 00:00:00,1
1793,"LIC, Indiabulls Housing Finance struggle on charts; HDFC eyes Rs 2,700-mark",2022-11-02 00:00:00,-1
1794,Gold firms as dollar softens with market focus on Fed Reserve's decision,2022-11-02 00:00:00,0
1795,"Cochin Shipyard, Mazagon Dock soar up to 8% on hopes of strong Q2 results",2022-11-02 00:00:00,1
1796,Max Healthcare rallies 5%; hits record high on healthy Q2 results,2022-11-02 00:00:00,1
1797,"Karnataka Bank zooms 20%, hits over 3-year high on strong Q2 results",2022-11-02 00:00:00,1
1798,LIC Housing Finance plunges 13% on disappointing September quarter results,2022-11-02 00:00:00,-1
1799,"Sensex snaps 4-day winning run, slips 215 pts ahead of US Fed rate decision",2022-11-02 00:00:00,-1
1800,"Stocks to Watch: Tech M, Adani Ports, Hero Moto, Voltas, Eicher Motors, RIL",2022-11-02 00:00:00,1
1801,Markets regulator Sebi penalises 9 persons in Bombay Dyeing case,2022-11-01 00:00:00,0
1802,"Sensex atop Mt 61,000, just 1% away from fresh the all-time highs",2022-11-01 00:00:00,1
1803,"Sebi recovery rate less than 2% of Rs 99,490 cr claimed since 2013-14",2022-11-01 00:00:00,0
1804,"FPIs regain risk appetite, pump in nearly Rs 8,430 crore in October",2022-11-01 00:00:00,1
1805,"Bond yields fall on 10-year US yield's drop below 4%, subdued oil",2022-11-01 00:00:00,-1
1806,Foreign investors sell $500 mn of India govt bonds in two days: Analysts,2022-11-01 00:00:00,0
1807,Eight of 10 net SIP investments go into active equity schemes: Amfi data,2022-11-01 00:00:00,1
1808,FirstMeridian Business Services gets Sebi's nod to float Rs 800-cr IPO,2022-11-01 00:00:00,1
1809,Sun Pharma extends gains post September quarter earnings; up 6% in two days,2022-11-01 00:00:00,1
1810,Nykaa climbs 6% after net profit jumps 363% YoY to Rs 5 crore in Q2FY23,2022-11-01 00:00:00,1
1811,NTPC surges over 4% on heavy volumes; stock nears 5-year high,2022-11-01 00:00:00,1
1812,"Larsen & Toubro nears record high after strong Q2FY23, healthy order book",2022-11-01 00:00:00,1
1813,"Pharma shares may turnaound soon; Cipla, Sun Pharma, Granules can gain 20%",2022-11-01 00:00:00,1
1814,Foreigners turn sellers of Indian sovereign bonds on index disappointment,2022-11-01 00:00:00,1
1815,Motherson Sumi Wiring slips 6% on margin disappointment in Q2,2022-11-01 00:00:00,-1
1816,Canara Bank hits 3-yr high; stock zooms 33% in 3 weeks on strong Q2 results,2022-11-01 00:00:00,1
1817,Axis Bank slips 2% after 1.2% equity changes hands on BSE via block deal,2022-11-01 00:00:00,-1
1818,"Sensex gains 375 pts, ends above 61K; Nifty atop 18,100; IT, metal lead",2022-11-01 00:00:00,0
1819,"Stocks to Watch: Bharti Airtel, Tata Steel, Axis Bank, L&T, Zomato, Castrol",2022-11-01 00:00:00,1
1820,Market regulator Sebi issues guidelines to standardise CRAs' rating scales,2022-10-31 00:00:00,0
1821,"Sebi bans Mehul Choksi from securities market for 10 years, fines Rs 5 cr",2022-10-31 00:00:00,-1
1822,A roller-coaster ride: FPIs propel Nifty to reclaim 18K; Sensex tops 60K,2022-10-31 00:00:00,1
1823,Vedanta stock slips over dip in commodity prices despite in-line Q2 show,2022-10-31 00:00:00,-1
1824,"Investment via participatory notes rises to Rs 87,813 crore in September",2022-10-31 00:00:00,0
1825,"Strong US pipeline, sustained growth trajectory main trigger for Dr Reddy's",2022-10-31 00:00:00,0
1826,Sebi issues guidelines to standardise usage of rating scales used by CRAs,2022-10-31 00:00:00,0
1827,Inflation struck European firms seek most emergency funds since pandemic,2022-10-31 00:00:00,0
1828,L&T hits 9-mth high ahead of Q2 nos; wins significant order in Saudi Arabia,2022-10-31 00:00:00,1
1829,US markets set for a year-end rally despite recession concerns: Chris Wood,2022-10-31 00:00:00,-1
1830,"Cement shares gain on hopes of demand recovery; UltraTech, Ambuja up 3%",2022-10-31 00:00:00,1
1831,"Angle One, MOFSL: Here's what tech charts suggest for brokerage stocks",2022-10-31 00:00:00,0
1832,Atul Auto hits highest level since January 2020; stock zooms 58% in October,2022-10-31 00:00:00,1
1833,Airtel Q2 revenue may grow 21% YoY; Vodafone could lose 4 mn subscribers,2022-10-31 00:00:00,-1
1834,"Indian shares rise as IT and automobile stocks boost, crude prices fall",2022-10-31 00:00:00,1
1835,Titan hits record high on hopes of strong Q2FY23; stock up 44% in 4 months,2022-10-31 00:00:00,1
